LINCS_ID	LINCS_name	TCGA_ID
9651	PLCH2	ENSG00000149527
9187	SLC24A1	ENSG00000074621
10866	HCP5	ENSG00000206337
575	ADGRB1	ENSG00000181790
3077	HFE	ENSG00000010704
374819	LRRC37A3	ENSG00000176809
4745	NELL1	ENSG00000165973
4148	MATN3	ENSG00000132031
7584	ZNF35	ENSG00000169981
5003	SLC22A18AS	ENSG00000254827
10773	ZBTB6	ENSG00000186130
5583	PRKCH	ENSG00000027075
1368	CPM	ENSG00000135678
1842	ECM2	ENSG00000106823
9837	GINS1	ENSG00000101003
5881	RAC3	ENSG00000169750
3670	ISL1	ENSG00000016082
2334	AFF2	ENSG00000155966
8786	RGS11	ENSG00000076344
2523	FUT1	ENSG00000174951
6036	RNASE2	ENSG00000169385
56311	ANKRD7	ENSG00000106013
2043	EPHA4	ENSG00000116106
1960	EGR3	ENSG00000179388
6775	STAT4	ENSG00000138378
635	BHMT	ENSG00000145692
945	CD33	ENSG00000105383
270	AMPD1	ENSG00000116748
6665	SOX15	ENSG00000129194
3996	LLGL1	ENSG00000131899
11202	KLK8	ENSG00000129455
643	CXCR5	ENSG00000160683
152	ADRA2C	ENSG00000184160
411	ARSB	ENSG00000113273
433	ASGR2	ENSG00000161944
1208	CLPS	ENSG00000137392
4163	MCC	ENSG00000171444
54739	XAF1	ENSG00000132530
27299	ADAMDEC1	ENSG00000134028
9705	ST18	ENSG00000147488
9699	RIMS2	ENSG00000176406
5298	PI4KB	ENSG00000143393
27304	MOCS3	ENSG00000124217
7694	ZNF135	ENSG00000176293
1811	SLC26A3	ENSG00000091138
9223	MAGI1	ENSG00000151276
6005	RHAG	ENSG00000112077
10389	SCML2	ENSG00000102098
3563	IL3RA	ENSG00000185291
63928	CHP2	ENSG00000166869
939	CD27	ENSG00000139193
23436	CELA3B	ENSG00000219073
116986	AGAP2	ENSG00000135439
57834	CYP4F11	ENSG00000171903
6017	RLBP1	ENSG00000140522
1244	ABCC2	ENSG00000023839
2709	GJB5	ENSG00000189280
5806	PTX3	ENSG00000163661
7555	CNBP	ENSG00000169714
2662	GDF10	ENSG00000266524
10930	APOBEC2	ENSG00000124701
6861	SYT5	ENSG00000129990
4081	MAB21L1	ENSG00000180660
395	ARHGAP6	ENSG00000047648
154	ADRB2	ENSG00000169252
140	ADORA3	ENSG00000282608
3598	IL13RA2	ENSG00000123496
2553	GABPB1	ENSG00000104064
5537	PPP6C	ENSG00000119414
7673	ZNF222	ENSG00000159885
654	BMP6	ENSG00000153162
383	ARG1	ENSG00000118520
11076	TPPP	ENSG00000171368
6504	SLAMF1	ENSG00000117090
7693	ZNF134	ENSG00000213762
8916	HERC3	ENSG00000138641
1414	CRYBB1	ENSG00000100122
4356	MPP3	ENSG00000161647
5739	PTGIR	ENSG00000160013
9831	ZNF623	ENSG00000183309
8633	UNC5C	ENSG00000182168
2840	GPR17	ENSG00000144230
956	ENTPD3	ENSG00000168032
1041	CDSN	ENSG00000204539
3221	HOXC4	ENSG00000198353
2689	GH2	ENSG00000136487
8382	NME5	ENSG00000112981
1087	CEACAM7	ENSG00000007306
311	ANXA11	ENSG00000122359
4223	MEOX2	ENSG00000106511
5957	RCVRN	ENSG00000109047
2888	GRB14	ENSG00000115290
4064	CD180	ENSG00000134061
1178	CLC	ENSG00000105205
762	CA4	ENSG00000167434
1071	CETP	ENSG00000087237
6401	SELE	ENSG00000007908
1358	CPA2	ENSG00000158516
7480	WNT10B	ENSG00000169884
7941	PLA2G7	ENSG00000146070
4978	OPCML	ENSG00000183715
26576	SRPK3	ENSG00000184343
1896	EDA	ENSG00000158813
4113	MAGEB2	ENSG00000099399
7409	VAV1	ENSG00000141968
22821	RASA3	ENSG00000185989
8794	TNFRSF10C	ENSG00000173535
22853	LMTK2	ENSG00000164715
1469	CST1	ENSG00000170373
22847	ZNF507	ENSG00000168813
8483	CILP	ENSG00000138615
5076	PAX2	ENSG00000075891
3975	LHX1	ENSG00000273706
3780	KCNN1	ENSG00000105642
9331	B4GALT6	ENSG00000118276
4326	MMP17	ENSG00000198598
3981	LIG4	ENSG00000174405
2828	GPR4	ENSG00000177464
3084	NRG1	ENSG00000157168
10138	YAF2	ENSG00000015153
6690	SPINK1	ENSG00000164266
7695	ZNF136	ENSG00000196646
3841	KPNA5	ENSG00000196911
9032	TM4SF5	ENSG00000142484
7079	TIMP4	ENSG00000157150
10625	IVNS1ABP	ENSG00000116679
5210	PFKFB4	ENSG00000114268
4277	MICB	ENSG00000204516
5581	PRKCE	ENSG00000171132
9175	MAP3K13	ENSG00000073803
552	AVPR1A	ENSG00000166148
1740	DLG2	ENSG00000150672
1950	EGF	ENSG00000138798
1369	CPN1	ENSG00000120054
26093	CCDC9	ENSG00000105321
29906	ST8SIA5	ENSG00000101638
5624	PROC	ENSG00000115718
8187	ZNF239	ENSG00000196793
126	ADH1C	ENSG00000248144
2329	FMO4	ENSG00000076258
2822	GPLD1	ENSG00000112293
4145	MATK	ENSG00000007264
10637	LEFTY1	ENSG00000243709
8521	GCM1	ENSG00000137270
5582	PRKCG	ENSG00000126583
7098	TLR3	ENSG00000164342
10650	PRELID3A	ENSG00000141391
9696	CROCC	ENSG00000058453
8581	LY6D	ENSG00000167656
5029	P2RY2	ENSG00000175591
5616	PRKY	ENSG00000099725
1016	CDH18	ENSG00000145526
116	ADCYAP1	ENSG00000141433
4760	NEUROD1	ENSG00000162992
6886	TAL1	ENSG00000162367
4867	NPHP1	ENSG00000144061
5229	PGGT1B	ENSG00000164219
3201	HOXA4	ENSG00000197576
6000	RGS7	ENSG00000182901
4922	NTS	ENSG00000133636
6822	SULT2A1	ENSG00000105398
3284	HSD3B2	ENSG00000203859
3606	IL18	ENSG00000150782
11330	CTRC	ENSG00000162438
58504	ARHGAP22	ENSG00000128805
27112	FAM155B	ENSG00000130054
7006	TEC	ENSG00000135605
4608	MYBPH	ENSG00000133055
731	C8A	ENSG00000157131
6263	RYR3	ENSG00000198838
2297	FOXD1	ENSG00000251493
1787	TRDMT1	ENSG00000107614
11061	LECT1	ENSG00000136110
6691	SPINK2	ENSG00000128040
5319	PLA2G1B	ENSG00000170890
2984	GUCY2C	ENSG00000070019
3111	HLA-DOA	ENSG00000204252
55888	ZKSCAN7	ENSG00000196345
9244	CRLF1	ENSG00000006016
9735	KNTC1	ENSG00000184445
11194	ABCB8	ENSG00000197150
57119	EPPIN	ENSG00000101448
4093	SMAD9	ENSG00000120693
5989	RFX1	ENSG00000132005
8224	SYN3	ENSG00000185666
4983	OPHN1	ENSG00000079482
23604	DAPK2	ENSG00000035664
866	SERPINA6	ENSG00000170099
2922	GRP	ENSG00000134443
1013	CDH15	ENSG00000129910
2134	EXTL1	ENSG00000158008
53358	SHC3	ENSG00000148082
4440	MSI1	ENSG00000135097
8513	LIPF	ENSG00000182333
2588	GALNS	ENSG00000141012
6372	CXCL6	ENSG00000124875
1236	CCR7	ENSG00000126353
1995	ELAVL3	ENSG00000196361
9607	CARTPT	ENSG00000164326
9971	NR1H4	ENSG00000012504
3559	IL2RA	ENSG00000134460
5444	PON1	ENSG00000005421
9211	LGI1	ENSG00000108231
325	APCS	ENSG00000132703
5192	PEX10	ENSG00000157911
1339	COX6A2	ENSG00000156885
28234	SLCO1B3	ENSG00000111700
80207	OPA3	ENSG00000125741
5619	PRM1	ENSG00000175646
9021	SOCS3	ENSG00000184557
11251	PTGDR2	ENSG00000183134
4294	MAP3K10	ENSG00000130758
9928	KIF14	ENSG00000118193
6375	XCL1	ENSG00000143184
5972	REN	ENSG00000143839
10814	CPLX2	ENSG00000145920
5294	PIK3CG	ENSG00000105851
2352	FOLR3	ENSG00000110203
4618	MYF6	ENSG00000111046
7545	ZIC1	ENSG00000152977
1850	DUSP8	ENSG00000184545
8988	HSPB3	ENSG00000169271
55117	SLC6A15	ENSG00000072041
2295	FOXF2	ENSG00000137273
4250	SCGB2A2	ENSG00000110484
2140	EYA3	ENSG00000158161
5199	CFP	ENSG00000126759
6326	SCN2A	ENSG00000136531
627	BDNF	ENSG00000176697
10368	CACNG3	ENSG00000006116
6906	SERPINA7	ENSG00000123561
1045	CDX2	ENSG00000165556
5139	PDE3A	ENSG00000172572
5196	PF4	ENSG00000163737
5918	RARRES1	ENSG00000118849
7136	TNNI2	ENSG00000130598
4606	MYBPC2	ENSG00000086967
1608	DGKG	ENSG00000058866
930	CD19	ENSG00000177455
4137	MAPT	ENSG00000186868
9745	ZNF536	ENSG00000198597
2254	FGF9	ENSG00000102678
4184	SMCP	ENSG00000163206
6357	CCL13	ENSG00000181374
8431	NR0B2	ENSG00000131910
27	ABL2	ENSG00000143322
2241	FER	ENSG00000151422
9623	TCL1B	ENSG00000213231
8853	ASAP2	ENSG00000151693
7092	TLL1	ENSG00000038295
7755	ZNF205	ENSG00000122386
1259	CNGA1	ENSG00000198515
6097	RORC	ENSG00000143365
10261	IGSF6	ENSG00000140749
8710	SERPINB7	ENSG00000166396
2641	GCG	ENSG00000115263
10218	ANGPTL7	ENSG00000171819
1592	CYP26A1	ENSG00000095596
7222	TRPC3	ENSG00000138741
2315	MLANA	ENSG00000120215
1044	CDX1	ENSG00000113722
3037	HAS2	ENSG00000170961
50859	SPOCK3	ENSG00000196104
2583	B4GALNT1	ENSG00000135454
758	MPPED1	ENSG00000186732
8698	S1PR4	ENSG00000125910
79867	TCTN2	ENSG00000168778
1833	EPYC	ENSG00000083782
8825	LIN7A	ENSG00000111052
6406	SEMG1	ENSG00000124233
6096	RORB	ENSG00000198963
5153	PDE1B	ENSG00000123360
3276	PRMT1	ENSG00000126457
63036	CELA2A	ENSG00000142615
22891	ZNF365	ENSG00000138311
1621	DBH	ENSG00000123454
55171	TBCCD1	ENSG00000113838
5524	PPP2R4	ENSG00000119383
57447	NDRG2	ENSG00000165795
6010	RHO	ENSG00000163914
2558	GABRA5	ENSG00000186297
1733	DIO1	ENSG00000211452
7482	WNT2B	ENSG00000134245
4496	MT1H	ENSG00000205358
660	BMX	ENSG00000102010
23205	ACSBG1	ENSG00000103740
51603	METTL13	ENSG00000010165
7090	TLE3	ENSG00000140332
51360	MBTPS2	ENSG00000012174
1442	CSH1	ENSG00000136488
4858	NOVA2	ENSG00000104967
4308	TRPM1	ENSG00000134160
9079	LDB2	ENSG00000169744
5753	PTK6	ENSG00000101213
23639	LRRC6	ENSG00000129295
7512	XPNPEP2	ENSG00000122121
921	CD5	ENSG00000110448
3902	LAG3	ENSG00000089692
948	CD36	ENSG00000135218
9229	DLGAP1	ENSG00000170579
2272	FHIT	ENSG00000189283
3674	ITGA2B	ENSG00000005961
25988	HINFP	ENSG00000172273
2328	FMO3	ENSG00000007933
4948	OCA2	ENSG00000104044
55320	MIS18BP1	ENSG00000129534
2115	ETV1	ENSG00000006468
3642	INSM1	ENSG00000173404
1591	CYP24A1	ENSG00000019186
7363	UGT2B4	ENSG00000156096
8464	SUPT3H	ENSG00000196284
9753	ZSCAN12	ENSG00000158691
970	CD70	ENSG00000125726
5304	PIP	ENSG00000159763
10736	SIX2	ENSG00000170577
9447	AIM2	ENSG00000163568
4051	CYP4F3	ENSG00000186529
268	AMH	ENSG00000104899
1014	CDH16	ENSG00000166589
8787	RGS9	ENSG00000108370
946	SIGLEC6	ENSG00000105492
2957	GTF2A1	ENSG00000165417
8972	MGAM	ENSG00000257335
9265	CYTH3	ENSG00000008256
6862	T	ENSG00000164458
2569	GABRR1	ENSG00000146276
26150	RIBC2	ENSG00000128408
7225	TRPC6	ENSG00000137672
5172	SLC26A4	ENSG00000091137
27314	RAB30	ENSG00000137502
8193	DPF1	ENSG00000011332
1138	CHRNA5	ENSG00000169684
2903	GRIN2A	ENSG00000183454
6514	SLC2A2	ENSG00000163581
331	XIAP	ENSG00000101966
22808	MRAS	ENSG00000158186
66002	CYP4F12	ENSG00000186204
79411	GLB1L	ENSG00000163521
3818	KLKB1	ENSG00000164344
6595	SMARCA2	ENSG00000080503
10388	SYCP2	ENSG00000196074
5475	PPEF1	ENSG00000086717
3641	INSL4	ENSG00000120211
9631	NUP155	ENSG00000113569
6863	TAC1	ENSG00000006128
6419	SETMAR	ENSG00000170364
27098	CLUL1	ENSG00000079101
79986	ZNF702P	ENSG00000242779
6493	SIM2	ENSG00000159263
8190	MIA	ENSG00000261857
57016	AKR1B10	ENSG00000198074
1452	CSNK1A1	ENSG00000113712
4987	OPRL1	ENSG00000125510
7141	TNP1	ENSG00000118245
11009	IL24	ENSG00000162892
5680	PSG11	ENSG00000243130
9448	MAP4K4	ENSG00000071054
7639	ZNF85	ENSG00000105750
3786	KCNQ3	ENSG00000184156
11156	PTP4A3	ENSG00000184489
7432	VIP	ENSG00000146469
1482	NKX2-5	ENSG00000183072
7745	ZKSCAN8	ENSG00000198315
30008	EFEMP2	ENSG00000172638
646	BNC1	ENSG00000169594
55634	KRBOX4	ENSG00000147121
23643	LY96	ENSG00000154589
7681	MKRN3	ENSG00000179455
1269	CNR2	ENSG00000188822
10693	CCT6B	ENSG00000132141
1618	DAZL	ENSG00000092345
2672	GFI1	ENSG00000162676
5896	RAG1	ENSG00000166349
8943	AP3D1	ENSG00000065000
6837	MED22	ENSG00000148297
1474	CST6	ENSG00000175315
4901	NRL	ENSG00000129535
3630	INS	ENSG00000254647
9121	SLC16A5	ENSG00000170190
3232	HOXD3	ENSG00000128652
6517	SLC2A4	ENSG00000181856
5017	OVOL1	ENSG00000172818
8909	ENDOU	ENSG00000111405
3990	LIPC	ENSG00000166035
867	CBL	ENSG00000110395
57096	RPGRIP1	ENSG00000092200
9947	MAGEC1	ENSG00000155495
2160	F11	ENSG00000088926
29798	C2orf27A	ENSG00000197927
786	CACNG1	ENSG00000108878
9015	TAF1A	ENSG00000143498
8200	GDF5	ENSG00000125965
5973	RENBP	ENSG00000102032
8809	IL18R1	ENSG00000115604
27121	DKK4	ENSG00000104371
10750	GRAP	ENSG00000154016
7458	EIF4H	ENSG00000106682
7200	TRH	ENSG00000170893
5145	PDE6A	ENSG00000132915
8287	USP9Y	ENSG00000114374
5961	PRPH2	ENSG00000112619
6756	SSX1	ENSG00000126752
6523	SLC5A1	ENSG00000100170
9719	ADAMTSL2	ENSG00000197859
7299	TYR	ENSG00000077498
5732	PTGER2	ENSG00000125384
9582	APOBEC3B	ENSG00000179750
1134	CHRNA1	ENSG00000138435
6496	SIX3	ENSG00000138083
1141	CHRNB2	ENSG00000160716
5922	RASA2	ENSG00000155903
9934	P2RY14	ENSG00000174944
3357	HTR2B	ENSG00000135914
3346	HTN1	ENSG00000126550
608	TNFRSF17	ENSG00000048462
1828	DSG1	ENSG00000134760
3034	HAL	ENSG00000084110
190	NR0B1	ENSG00000169297
2735	GLI1	ENSG00000111087
3050	HBZ	ENSG00000130656
51276	ZNF571	ENSG00000180479
7030	TFE3	ENSG00000068323
55721	IQCC	ENSG00000160051
1361	CPB2	ENSG00000080618
10622	POLR3G	ENSG00000113356
57136	APMAP	ENSG00000101474
4654	MYOD1	ENSG00000129152
80761	UPK3B	ENSG00000243566
3543	IGLL1	ENSG00000128322
80174	DBF4B	ENSG00000161692
2745	GLRX	ENSG00000173221
6671	SP4	ENSG00000105866
6476	SI	ENSG00000090402
3003	GZMK	ENSG00000113088
9522	SCAMP1	ENSG00000085365
6295	SAG	ENSG00000130561
359	AQP2	ENSG00000167580
11245	GPR176	ENSG00000166073
2322	FLT3	ENSG00000122025
6498	SKIL	ENSG00000136603
1088	CEACAM8	ENSG00000124469
3881	KRT31	ENSG00000094796
2554	GABRA1	ENSG00000022355
320	APBA1	ENSG00000107282
922	CD5L	ENSG00000073754
10462	CLEC10A	ENSG00000132514
7718	ZNF165	ENSG00000197279
11016	ATF7	ENSG00000170653
5163	PDK1	ENSG00000152256
5777	PTPN6	ENSG00000111679
10898	CPSF4	ENSG00000160917
10524	KAT5	ENSG00000172977
40	ASIC2	ENSG00000108684
64714	PDIA2	ENSG00000185615
3766	KCNJ10	ENSG00000177807
3574	IL7	ENSG00000104432
5407	PNLIPRP1	ENSG00000187021
7594	ZNF43	ENSG00000198521
4935	GPR143	ENSG00000101850
3240	HP	ENSG00000257017
7504	XK	ENSG00000047597
8284	KDM5D	ENSG00000012817
1910	EDNRB	ENSG00000136160
7010	TEK	ENSG00000120156
1140	CHRNB1	ENSG00000170175
1184	CLCN5	ENSG00000171365
7287	TULP1	ENSG00000112041
4908	NTF3	ENSG00000185652
3344	FOXN2	ENSG00000170802
2875	GPT	ENSG00000167701
79774	GRTP1	ENSG00000139835
22854	NTNG1	ENSG00000162631
247	ALOX15B	ENSG00000179593
22797	TFEC	ENSG00000105967
7369	UMOD	ENSG00000169344
4004	LMO1	ENSG00000166407
23546	SYNGR4	ENSG00000105467
4249	MGAT5	ENSG00000152127
57821	CCDC181	ENSG00000117477
9170	LPAR2	ENSG00000064547
8535	CBX4	ENSG00000141582
27306	HPGDS	ENSG00000163106
735	C9	ENSG00000113600
9718	ECE2	ENSG00000145194
943	TNFRSF8	ENSG00000120949
2892	GRIA3	ENSG00000125675
22866	CNKSR2	ENSG00000149970
22865	SLITRK3	ENSG00000121871
7288	TULP2	ENSG00000104804
8690	JRKL	ENSG00000183340
7481	WNT11	ENSG00000085741
3222	HOXC5	ENSG00000172789
6847	SYCP1	ENSG00000198765
51066	SSUH2	ENSG00000125046
2277	FIGF	ENSG00000165197
432	ASGR1	ENSG00000141505
3227	HOXC11	ENSG00000123388
631	BFSP1	ENSG00000125864
9721	GPRIN2	ENSG00000204175
910	CD1B	ENSG00000158485
7975	MAFK	ENSG00000198517
9468	PCYT1B	ENSG00000102230
1677	DFFB	ENSG00000169598
8608	RDH16	ENSG00000139547
56548	CHST7	ENSG00000147119
8654	PDE5A	ENSG00000138735
1907	EDN2	ENSG00000127129
2208	FCER2	ENSG00000104921
10225	CD96	ENSG00000153283
3741	KCNA5	ENSG00000130037
8468	FKBP6	ENSG00000077800
65258	MPPE1	ENSG00000154889
3759	KCNJ2	ENSG00000123700
8515	ITGA10	ENSG00000143127
27303	RBMS3	ENSG00000144642
6123	RPL3L	ENSG00000140986
9087	TMSB4Y	ENSG00000154620
23443	SLC35A3	ENSG00000117620
7380	UPK3A	ENSG00000100373
5746	PTH2R	ENSG00000144407
4062	LY6H	ENSG00000176956
22844	FRMPD1	ENSG00000070601
8029	CUBN	ENSG00000107611
1415	CRYBB2	ENSG00000244752
438	ASMT	ENSG00000196433
2572	GAD2	ENSG00000136750
3338	DNAJC4	ENSG00000110011
2249	FGF4	ENSG00000075388
343	AQP8	ENSG00000103375
3347	HTN3	ENSG00000205649
676	BRDT	ENSG00000137948
5451	POU2F1	ENSG00000143190
4707	NDUFB1	ENSG00000183648
5143	PDE4C	ENSG00000105650
5409	PNMT	ENSG00000141744
2151	F2RL2	ENSG00000164220
8840	WISP1	ENSG00000104415
10	NAT2	ENSG00000156006
10647	SCGB1D2	ENSG00000124935
4524	MTHFR	ENSG00000177000
4879	NPPB	ENSG00000120937
5173	PDYN	ENSG00000101327
917	CD3G	ENSG00000160654
10371	SEMA3A	ENSG00000075213
9162	DGKI	ENSG00000157680
10151	HNRNPA3P1	ENSG00000226790
114	ADCY8	ENSG00000155897
155	ADRB3	ENSG00000188778
1489	CTF1	ENSG00000150281
4803	NGF	ENSG00000134259
26206	SPAG8	ENSG00000137098
54805	CNNM2	ENSG00000148842
51716	CES1P1	ENSG00000228695
5021	OXTR	ENSG00000180914
5375	PMP2	ENSG00000147588
55503	TRPV6	ENSG00000165125
7294	TXK	ENSG00000074966
80264	ZNF430	ENSG00000118620
57282	SLC4A10	ENSG00000144290
414	ARSD	ENSG00000006756
98	ACYP2	ENSG00000170634
3045	HBD	ENSG00000223609
6779	STATH	ENSG00000126549
6531	SLC6A3	ENSG00000142319
8092	ALX1	ENSG00000180318
9095	TBX19	ENSG00000143178
25770	C22orf31	ENSG00000100249
173	AFM	ENSG00000079557
5149	PDE6H	ENSG00000139053
3750	KCND1	ENSG00000102057
1413	CRYBA4	ENSG00000196431
8789	FBP2	ENSG00000130957
9810	RNF40	ENSG00000103549
10013	HDAC6	ENSG00000094631
3204	HOXA7	ENSG00000122592
2566	GABRG2	ENSG00000113327
10633	RASL10A	ENSG00000100276
6037	RNASE3	ENSG00000169397
2045	EPHA7	ENSG00000135333
6885	MAP3K7	ENSG00000135341
8692	HYAL2	ENSG00000068001
10990	LILRB5	ENSG00000105609
2281	FKBP1B	ENSG00000119782
3223	HOXC6	ENSG00000197757
5047	PAEP	ENSG00000122133
8545	CGGBP1	ENSG00000163320
9534	ZNF254	ENSG00000213096
8739	HRK	ENSG00000135116
1002	CDH4	ENSG00000179242
2646	GCKR	ENSG00000084734
9754	STARD8	ENSG00000130052
1101	CHAD	ENSG00000136457
5465	PPARA	ENSG00000186951
1991	ELANE	ENSG00000197561
6568	SLC17A1	ENSG00000124568
765	CA6	ENSG00000131686
9748	SLK	ENSG00000065613
6492	SIM1	ENSG00000112246
4084	MXD1	ENSG00000059728
1610	DAO	ENSG00000110887
9542	NRG2	ENSG00000158458
6511	SLC1A6	ENSG00000105143
2815	GP9	ENSG00000169704
8796	SCEL	ENSG00000136155
1238	ACKR2	ENSG00000144648
398	ARHGDIG	ENSG00000242173
3594	IL12RB1	ENSG00000096996
89	ACTN3	ENSG00000248746
269	AMHR2	ENSG00000135409
6299	SALL1	ENSG00000103449
337	APOA4	ENSG00000110244
5506	PPP1R3A	ENSG00000154415
2788	GNG7	ENSG00000176533
8712	PAGE1	ENSG00000068985
28513	CDH19	ENSG00000071991
23620	NTSR2	ENSG00000169006
56242	ZNF253	ENSG00000256771
79173	C19orf57	ENSG00000132016
4146	MATN1	ENSG00000162510
7087	ICAM5	ENSG00000105376
8744	TNFSF9	ENSG00000125657
5010	CLDN11	ENSG00000013297
3080	CFHR2	ENSG00000080910
7706	TRIM25	ENSG00000121060
2304	FOXE1	ENSG00000178919
570	BAAT	ENSG00000136881
56253	CRTAM	ENSG00000109943
4821	NKX2-2	ENSG00000125820
6898	TAT	ENSG00000198650
10672	GNA13	ENSG00000120063
8904	CPNE1	ENSG00000214078
2733	GLE1	ENSG00000119392
3589	IL11	ENSG00000095752
7903	ST8SIA4	ENSG00000113532
2977	GUCY1A2	ENSG00000152402
7678	ZNF124	ENSG00000196418
4782	NFIC	ENSG00000141905
7700	ZNF141	ENSG00000131127
9023	CH25H	ENSG00000138135
10326	SIRPB1	ENSG00000101307
5100	PCDH8	ENSG00000136099
6708	SPTA1	ENSG00000163554
1630	DCC	ENSG00000187323
9723	SEMA3E	ENSG00000170381
5367	PMCH	ENSG00000183395
7046	TGFBR1	ENSG00000106799
3362	HTR6	ENSG00000158748
3938	LCT	ENSG00000115850
10021	HCN4	ENSG00000138622
10317	B3GALT5	ENSG00000183778
10825	NEU3	ENSG00000162139
23623	RUSC1	ENSG00000160753
6335	SCN9A	ENSG00000169432
2538	G6PC	ENSG00000131482
23266	ADGRL2	ENSG00000117114
51352	WT1-AS	ENSG00000183242
364	AQP7	ENSG00000165269
2846	LPAR4	ENSG00000147145
51471	NAT8B	ENSG00000204872
904	CCNT1	ENSG00000129315
3885	KRT34	ENSG00000131737
6900	CNTN2	ENSG00000184144
8499	PPFIA2	ENSG00000139220
4049	LTA	ENSG00000226979
10808	HSPH1	ENSG00000120694
5741	PTH	ENSG00000152266
729230	CCR2	ENSG00000121807
732	C8B	ENSG00000021852
6329	SCN4A	ENSG00000007314
1411	CRYBA1	ENSG00000108255
1235	CCR6	ENSG00000112486
6014	RIT2	ENSG00000152214
3293	HSD17B3	ENSG00000130948
6370	CCL25	ENSG00000131142
9169	SCAF11	ENSG00000139218
7143	TNR	ENSG00000116147
1234	CCR5	ENSG00000160791
1472	CST4	ENSG00000101441
8578	SCARF1	ENSG00000074660
9394	HS6ST1	ENSG00000136720
5544	PRB3	ENSG00000197870
3595	IL12RB2	ENSG00000081985
2980	GUCA2A	ENSG00000197273
29903	CCDC106	ENSG00000173581
9970	NR1I3	ENSG00000143257
3579	CXCR2	ENSG00000180871
8929	PHOX2B	ENSG00000109132
2560	GABRB1	ENSG00000163288
5754	PTK7	ENSG00000112655
4325	MMP16	ENSG00000156103
2555	GABRA2	ENSG00000151834
8854	ALDH1A2	ENSG00000128918
5874	RAB27B	ENSG00000041353
8852	AKAP4	ENSG00000147081
11077	HSF2BP	ENSG00000160207
11055	ZPBP	ENSG00000042813
3948	LDHC	ENSG00000166796
3858	KRT10	ENSG00000186395
1144	CHRND	ENSG00000135902
57165	GJC2	ENSG00000198835
492	ATP2B3	ENSG00000067842
3083	HGFAC	ENSG00000109758
10408	MYCNOS	ENSG00000233718
4254	KITLG	ENSG00000049130
1466	CSRP2	ENSG00000175183
579	NKX3-2	ENSG00000109705
167	CRISP1	ENSG00000124812
2694	GIF	ENSG00000134812
2736	GLI2	ENSG00000074047
7781	SLC30A3	ENSG00000115194
2906	GRIN2D	ENSG00000105464
8792	TNFRSF11A	ENSG00000141655
9120	SLC16A6	ENSG00000108932
1029	CDKN2A	ENSG00000147889
10747	MASP2	ENSG00000009724
1870	E2F2	ENSG00000007968
6536	SLC6A9	ENSG00000196517
7068	THRB	ENSG00000151090
55610	VPS50	ENSG00000004766
6538	SLC6A11	ENSG00000132164
6334	SCN8A	ENSG00000196876
781	CACNA2D1	ENSG00000153956
10050	SLC17A4	ENSG00000146039
26762	HAVCR1	ENSG00000113249
6546	SLC8A1	ENSG00000183023
3617	IMPG1	ENSG00000112706
9283	GPR37L1	ENSG00000170075
9498	SLC4A8	ENSG00000050438
5071	PARK2	ENSG00000185345
5083	PAX9	ENSG00000198807
2020	EN2	ENSG00000164778
2081	ERN1	ENSG00000178607
3375	IAPP	ENSG00000121351
314	AOC2	ENSG00000131480
9119	KRT75	ENSG00000170454
3270	HRC	ENSG00000130528
3067	HDC	ENSG00000140287
7539	ZFP37	ENSG00000136866
4091	SMAD6	ENSG00000137834
5995	RGR	ENSG00000148604
48	ACO1	ENSG00000122729
8807	IL18RAP	ENSG00000115607
8999	CDKL2	ENSG00000138769
6570	SLC18A1	ENSG00000036565
114548	NLRP3	ENSG00000162711
445	ASS1	ENSG00000130707
51032	CELA2B	ENSG00000215704
5297	PI4KA	ENSG00000241973
5454	POU3F2	ENSG00000184486
1438	CSF2RA	ENSG00000198223
4892	NRAP	ENSG00000197893
22835	ZFP30	ENSG00000120784
5027	P2RX7	ENSG00000089041
3952	LEP	ENSG00000174697
4974	OMG	ENSG00000126861
3577	CXCR1	ENSG00000163464
6555	SLC10A2	ENSG00000125255
6291	SAA4	ENSG00000148965
10246	SLC17A2	ENSG00000112337
1121	CHM	ENSG00000188419
6718	AKR1D1	ENSG00000122787
3751	KCND2	ENSG00000184408
10859	LILRB1	ENSG00000104972
5296	PIK3R2	ENSG00000105647
4058	LTK	ENSG00000062524
6121	RPE65	ENSG00000116745
25836	NIPBL	ENSG00000164190
3768	KCNJ12	ENSG00000184185
2015	ADGRE1	ENSG00000174837
2549	GAB1	ENSG00000109458
7124	TNF	ENSG00000232810
80740	LY6G6C	ENSG00000204421
54799	MBTD1	ENSG00000011258
26330	GAPDHS	ENSG00000105679
5592	PRKG1	ENSG00000185532
63934	ZNF667	ENSG00000198046
5597	MAPK6	ENSG00000069956
8785	MATN4	ENSG00000124159
7768	ZNF225	ENSG00000256294
7766	ZNF223	ENSG00000178386
5204	PFDN5	ENSG00000123349
80216	ALPK1	ENSG00000073331
64499	TPSB2	ENSG00000197253
3356	HTR2A	ENSG00000102468
407	ARR3	ENSG00000120500
4796	TONSL	ENSG00000160949
495	ATP4A	ENSG00000105675
3760	KCNJ3	ENSG00000162989
1021	CDK6	ENSG00000105810
4435	CITED1	ENSG00000125931
2660	MSTN	ENSG00000138379
3882	KRT32	ENSG00000108759
1746	DLX2	ENSG00000115844
